ID,SOURCEPARENTID,PARENTID,SOBJECTTYPE,FIELD,PERMISSIONSEDIT,PERMISSIONSREAD
01k3E000008mm1oQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.Active_HCPTS__c,TRUE,TRUE
01k3E000008mm1uQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.Currency_HCPTS__c,TRUE,TRUE
01k3E000008mm1qQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.End_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm1rQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.External_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm1nQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.Name_of_Company_HCPTS__c,TRUE,TRUE
01k3E000008mm1tQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.Plant_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm1sQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.Purchase_Org_HCPTS__c,TRUE,TRUE
01k3E000008mm1pQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Company_Code_Details_HCPTS__c,Company_Code_Details_HCPTS__c.Start_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm3jQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Company_Code__c,Contract_Party_Company_Code__c.Deletion_Flag_HCPTS__c,TRUE,TRUE
01k3E000008mm3iQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Company_Code__c,Contract_Party_Company_Code__c.Posting_Block_HCPTS__c,TRUE,TRUE
01k3E000008mm3hQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Company_Code__c,Contract_Party_Company_Code__c.SAP_Vendor_ID_HCPTS__c,FALSE,TRUE
01k3E000008mm3oQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Purchase_Org_HCPTS__c,Contract_Party_Purchase_Org_HCPTS__c.Deletion_Flag_HCPTS__c,TRUE,TRUE
01k3E000008mm3kQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Purchase_Org_HCPTS__c,Contract_Party_Purchase_Org_HCPTS__c.Purchase_Org_Details1_HCPTS__c,TRUE,TRUE
01k3E000008mm3lQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Purchase_Org_HCPTS__c,Contract_Party_Purchase_Org_HCPTS__c.Purchase_Org_Details_HCPTS__c,TRUE,TRUE
01k3E000008mm3nQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Purchase_Org_HCPTS__c,Contract_Party_Purchase_Org_HCPTS__c.Purchasing_Block_HCPTS__c,TRUE,TRUE
01k3E000008mm3mQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Contract_Party_Purchase_Org_HCPTS__c,Contract_Party_Purchase_Org_HCPTS__c.SAP_Vendor_ID_HCPTS__c,FALSE,TRUE
01k3E000008mm22QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.Active_HCPTS__c,TRUE,TRUE
01k3E000008mm26QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.Company_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm27QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.Company_Code_Purchase_Org_Country__c,FALSE,TRUE
01k3E000008mm28QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.Cost_Center_Name_HCPTS__c,TRUE,TRUE
01k3E000008mm24QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.End_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm25QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.External_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm23QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Cost_Center_Details_HCPTS__c,Cost_Center_Details_HCPTS__c.Start_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm3wQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Account_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3xQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_Address_HCPTS__c,TRUE,TRUE
01k3E000008mm3uQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_Branch_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3pQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_City_HCPTS__c,TRUE,TRUE
01k3E000008mm3yQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_Country_HCPTS__c,TRUE,TRUE
01k3E000008mm3zQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_Name_HCPTS__c,TRUE,TRUE
01k3E000008mm3vQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3qQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_Postal_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm3rQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Bank_State_Province_HCPTS__c,TRUE,TRUE
01k3E000008mm3sQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Contract_Party_Tax_ID_2_HCPTS__c,TRUE,TRUE
01k3E000008mm3tQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Contract_Party_Tax_ID_3_HCPTS__c,TRUE,TRUE
01k3E000008mm46QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Contract_Party_VAT_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm40QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Contract_Tax_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm45QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Created_By_HCTPS__c,FALSE,TRUE
01k3E000008mm41QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.IBAN_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm44QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Last_Modified_By_HCPTS__c,FALSE,TRUE
01k3E000008mm42QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.Swift_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm43QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,PII_Data_HCPTS__c,PII_Data_HCPTS__c.VAT_Registration_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm2UQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Active_HCPTS__c,TRUE,TRUE
01k3E000008mm2MQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Address_Line_1_HCPTS__c,TRUE,TRUE
01k3E000008mm2NQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Address_Line_2_HCPTS__c,TRUE,TRUE
01k3E000008mm2OQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.City_HCPTS__c,TRUE,TRUE
01k3E000008mm2QQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Country_HCPTS__c,TRUE,TRUE
01k3E000008mm2TQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.End_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm2VQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.External_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm2WQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Formatted_Address_HCPTS__c,FALSE,TRUE
01k3E000008mm2LQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Name_of_Company_HCPTS__c,TRUE,TRUE
01k3E000008mm2XQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Plant_Code_Name_HCPTS__c,TRUE,TRUE
01k3E000008mm2RQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Postal_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm2SQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.Start_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm2PQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Plant_Code_Details_HCPTS__c,Plant_Code_Details_HCPTS__c.State_HCPTS__c,TRUE,TRUE
01k3E000008mm1xQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.Active_HCPTS__c,TRUE,TRUE
01k3E000008mm21QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.Company_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm1zQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.Country_HCPTS__c,TRUE,TRUE
01k3E000008mm1wQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.End_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm1yQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.External_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm20QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.Purchase_Org_Name_HCPTS__c,TRUE,TRUE
01k3E000008mm1vQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Purchase_Org_Details_HCPTS__c,Purchase_Org_Details_HCPTS__c.Start_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm3MQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Actual_HCPTS__c,TRUE,TRUE
01k3E000008mm3bQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Actual_in_Requested_HCPTS__c,TRUE,TRUE
01k3E000008mm3gQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Check_Currency_Funding_HCPTS__c,TRUE,TRUE
01k3E000008mm3eQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Check_Currency_Requested_HCPTS__c,TRUE,TRUE
01k3E000008mm3NQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Check_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3fQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Check_Total_Amount_Funding_HCPTS__c,TRUE,TRUE
01k3E000008mm3dQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Check_Total_Amount_Requested_HCPTS__c,TRUE,TRUE
01k3E000008mm3OQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Currency_HCPTS__c,TRUE,TRUE
01k3E000008mm3cQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Currency_Requested_HCPTS__c,TRUE,TRUE
01k3E000008mm3PQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Description_HCPTS__c,TRUE,TRUE
01k3E000008mm3QQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Expense_Type_HCPTS__c,TRUE,TRUE
01k3E000008mm3aQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Payment_Amount_HCPTS__c,TRUE,TRUE
01k3E000008mm3ZQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Payment_Currency_HCPTS__c,TRUE,TRUE
01k3E000008mm3RQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Payment_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm3SQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Payment_Document_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3TQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Payment_Type_HCPTS__c,TRUE,TRUE
01k3E000008mm3UQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.SAP_Document_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3VQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.SAP_Reference_Number_HCPTS__c,TRUE,TRUE
01k3E000008mm3WQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Sign_Indicator_HCPTS__c,TRUE,TRUE
01k3E000008mm3YQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Status__c,TRUE,TRUE
01k3E000008mm3XQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,SAP_Expense_Line_HCPTS__c,SAP_Expense_Line_HCPTS__c.Text_Line_HCPTS__c,TRUE,TRUE
01k3E000008mm29QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Active_HCPTS__c,TRUE,TRUE
01k3E000008mm2JQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Available_Budget_HCPTS__c,TRUE,TRUE
01k3E000008mm2DQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Company_Code_HCPTS__c,TRUE,TRUE
01k3E000008mm2EQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Company_Code_Purchase_Org_Country__c,FALSE,TRUE
01k3E000008mm2IQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Currency_HCPTS__c,TRUE,TRUE
01k3E000008mm2BQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.End_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm2CQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.External_ID_HCPTS__c,TRUE,TRUE
01k3E000008mm2HQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Parent_Description_HCPTS__c,TRUE,TRUE
01k3E000008mm2GQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Parent_Name_HCPTS__c,TRUE,TRUE
01k3E000008mm2AQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Start_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm2KQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.Total_Budget_HCPTS__c,TRUE,TRUE
01k3E000008mm2FQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,WBS_Details_HCPTS__c,WBS_Details_HCPTS__c.WBS_Description_HCPTS__c,TRUE,TRUE
01k3E000008mm4OQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Call2_vod__c,Call2_vod__c.EM_Event_vod__c,TRUE,TRUE
01k3E000008mm4PQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Preferences_vod__c,Preferences_vod__c.Event_Country_Config_vod__c,FALSE,TRUE
01k3E000008mm4QQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Preferences_vod__c,Preferences_vod__c.Event_Management_User_vod__c,FALSE,TRUE
01k3E0000092VviQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Entity_Reference_Id_vod__c,TRUE,TRUE
01k3E0000092VvvQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E0000092VvbQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Audience_Type_HCPTS__c,TRUE,TRUE
01k3E0000092Vw0QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Professional_ID_HCPTS__c,TRUE,TRUE
01k3E0000092VvWQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Attendee_vod__c,TRUE,TRUE
01k3E0000092VvcQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.User_vod__c,TRUE,TRUE
01k3E0000092VvZQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Attendee_Type_vod__c,FALSE,TRUE
01k3E0000092Vw7QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Status_vod__c,TRUE,TRUE
01k3E0000092VvfQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Contact_vod__c,TRUE,TRUE
01k3E0000092VvYQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Attendee_Name_vod__c,FALSE,TRUE
01k3E0000092VvTQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Account_vod__c,TRUE,TRUE
01k3E0000092Vw6QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Start_Date_vod__c,TRUE,TRUE
01k3E0000092Vw2QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Signature_Datetime_vod__c,TRUE,TRUE
01k3E0000092Vw1QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Signature_vod__c,TRUE,TRUE
01k3E0000092VvkQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Expense_Attendee_Type_vod__c,TRUE,TRUE
01k3E0000092VvlQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Expense_Post_Status_vod__c,TRUE,TRUE
01k3E0000092VvpQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Incurred_Expense_vod__c,TRUE,TRUE
01k3E0000092VvsQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Mobile_ID_vod__c,TRUE,TRUE
01k3E0000092Vw9QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.User_Source_Country_BMS_CORE__c,FALSE,TRUE
01k3E0000092VvuQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Other_Attendee_BMS_IC__c,TRUE,TRUE
01k3E0000092VvzQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Primary_Parent_BMS_EMEA__c,FALSE,TRUE
01k3E0000092Vw4QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Specialty_BMS_EMEA__c,FALSE,TRUE
01k3E0000092VvmQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.External_ID_BMS_SHARED__c,TRUE,TRUE
01k3E0000092VvoQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.H2O_Approved_BMS_EMEA__c,TRUE,TRUE
01k3E0000092Vw3QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Signee_vod__c,TRUE,TRUE
01k3E0000092Vw5QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Stamp_ID_BMS_EMEA__c,TRUE,TRUE
01k3E0000092VvgQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.H2O_Email_BMS_EMEA__c,TRUE,TRUE
01k3E0000092VvXQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.EM_Attendee_vod__c,TRUE,TRUE
01k3E0000092VvjQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.EM_Event_Speaker_vod__c,TRUE,TRUE
01k3E0000092VvrQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Meal_Opt_In_vod__c,TRUE,TRUE
01k3E0000092VvUQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Address_Line_1_vod__c,TRUE,TRUE
01k3E0000092VvVQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Address_Line_2_vod__c,TRUE,TRUE
01k3E0000092VvdQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.City_vod__c,TRUE,TRUE
01k3E0000092VveQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Cobrowse_MC_Activity_vod__c,TRUE,TRUE
01k3E0000092VvaQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Cobrowse_URL_Participant_vod__c,TRUE,TRUE
01k3E0000092VvhQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Email_vod__c,TRUE,TRUE
01k3E0000092VvnQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.First_Name_vod__c,TRUE,TRUE
01k3E0000092VvqQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Last_Name_vod__c,TRUE,TRUE
01k3E0000092VvtQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Organization_vod__c,TRUE,TRUE
01k3E0000092VvwQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Phone_vod__c,TRUE,TRUE
