"ID","OWNERID","ISDELETED","NAME","RECORDTYPEID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","COUNTRY_OVERRIDE_VOD__C","EVENT_CONFIGURATION_VOD__C","EVENT_LAYOUT_VOD__C","EVENT_STATUS_VOD__C","EVENT_TEAM_ROLE_VOD__C","EXPENSE_ESTIMATE_LAYOUT_VOD__C","EXPENSE_HEADER_LAYOUT_VOD__C","EXPENSE_LINE_LAYOUT_VOD__C","EXTERNAL_ID__C","USER_PROFILE_ID_VOD__C","USER_PROFILE_VOD__C","VISIBLE_BUTTONS_VOD__C","EVENT_OBJECT_NAME_VOD__C","PAGE_LAYOUT_VOD__C","RECORD_TYPE_VOD__C"
"a4d3E00000001zGQAQ","00558000001PGYZAA4","false","EPL -0000000270","01258000000QJVOAA4","2017-02-13T19:39:33.000Z","00558000001PGYZAA4","2017-02-22T22:02:42.000Z","00558000001PGYZAA4","2017-02-23T11:56:06.000Z","true","false","2017-02-22T22:02:43.000Z","2017-02-22T22:02:43.000Z","","a4b3E00000001J3QAI","","Closed_vod","","","","","EPL -0000000270","","","","EM_Event_Budget_vod","Simple WBSCC Budget Layout","WBS_CC_Simple_HCPTS"
"a4d3E00000001xjQAA","00558000001PGYZAA4","false","EPL -0000000256","012d0000000XPG9AAO","2017-02-12T12:59:48.000Z","00558000001PGYZAA4","2017-02-23T02:22:23.000Z","00558000001PGYZAA4","2017-02-23T02:22:23.000Z","true","false","2017-02-23T02:22:23.000Z","2017-02-23T02:22:23.000Z","","a4b3E00000001J3QAI","BMS_Simple_PrePostEvent","Pre-Event","","BMS Expense Estimate Layout","BMS Simple Expense Header Layout","BMS Simple Expense Line Layout","EPL -0000000255","","",";Edit;PostEvent;Attendee_Reconciliation_vod;Manage_Attendees_vod;Reschedule_vod;Cancel_Event_vod;Generate_Sign_In_vod;Generate_Invitations_vod;View_Signatures_vod;Submit_for_Approval_vod;","","",""
"a4d3E00000001yNQAQ","00558000001PGYZAA4","false","EPL -0000000264","012d0000000XPG9AAO","2017-02-12T13:16:47.000Z","00558000001PGYZAA4","2017-02-14T23:31:14.000Z","00558000001PGYZAA4","2017-02-15T11:38:08.000Z","true","false","2017-02-14T23:31:14.000Z","2017-02-14T23:31:14.000Z","","a4b3E00000001J3QAI","BMS_Simple_Read_Only","Closed_vod","","BMS Expense Estimate Read Only","BMS Simple Expense Header ReadOnly Layout","BMS Simple Expense Line Readonly Layout","EPL -0000000264","","","","","",""
"a4d3E000000022PQAQ","00558000001PGYZAA4","false","EPL -0000000305","012d0000000XPG9AAO","2017-02-14T22:42:18.000Z","00558000001PGYZAA4","2017-02-24T01:55:48.000Z","00558000001PGYZAA4","2017-02-24T01:55:48.000Z","true","false","2017-02-24T01:55:48.000Z","2017-02-24T01:55:48.000Z","","a4b3E00000001J3QAI","BMS_Simple_ApprovedPostEvent","Post-Event-PostApproval","","BMS Expense Estimate Read Only","BMS Simple Expense Header ReadOnly Layout","BMS Simple Expense Line Readonly Layout","EPL -00000003044","","",";Close_vod;Attendee_Reconciliation_vod;Manage_Attendees_vod;Cancel_Event_vod;Generate_Sign_In_vod;Generate_Invitations_vod;View_Signatures_vod;","","",""
"a4d3E00000001zLQAQ","00558000001PGYZAA4","false","EPL -0000000271","01258000000QJVOAA4","2017-02-13T19:40:22.000Z","00558000001PGYZAA4","2017-02-13T19:40:35.000Z","00558000001PGYZAA4","2017-02-15T11:38:08.000Z","true","false","2017-02-14T22:13:33.000Z","2017-02-14T22:13:33.000Z","","a4b3E00000001J3QAI","","Closed_vod","","","","","EPL -0000000271","","","","EM_Event_Speaker_vod","BMS Services Simplified Event Speaker Layout",""
"a4d3E00000001z6QAA","00558000001PGYZAA4","false","EPL -0000000268","01258000000QJVOAA4","2017-02-13T19:26:06.000Z","00558000001PGYZAA4","2017-02-14T22:12:07.000Z","00558000001PGYZAA4","2017-02-15T11:38:08.000Z","true","false","2017-02-14T22:12:09.000Z","2017-02-14T22:12:09.000Z","","a4b3E00000001J3QAI","","Closed_vod","","","","","","","","","EM_Attendee_vod","BMS_HCPTS_Simple_Attendee_Layout",""
"a4d3E000000021vQAA","00558000001PGYZAA4","false","EPL -0000000299","01258000000QJVOAA4","2017-02-14T22:14:14.000Z","00558000001PGYZAA4","2017-02-22T22:18:48.000Z","00558000001PGYZAA4","2017-02-23T11:56:06.000Z","true","false","2017-02-22T22:18:48.000Z","2017-02-22T22:18:48.000Z","","a4b3E00000001J3QAI","","Pending_Approval_vod","","","","","EPL -0000000299","","","","EM_Event_Team_Member_vod","Simple Activity Team Member Layout","Activity_Team_Member_Simple_HCPTS"
"a4d3E00000001zBQAQ","00558000001PGYZAA4","false","EPL -0000000269","01258000000QJVOAA4","2017-02-13T19:28:18.000Z","00558000001PGYZAA4","2017-02-13T19:29:08.000Z","00558000001PGYZAA4","2017-02-16T11:37:23.000Z","true","false","2017-02-13T19:29:24.000Z","2017-02-13T19:29:24.000Z","","a4b3E00000001J3QAI","","","Read Only","","","","EPL -0000000269","","","","EM_Attendee_vod","BMS_HCPTS_Simple_Attendee_Layout",""
"a4d3E00000001ycQAA","00558000001PGYZAA4","false","EPL -0000000267","012d0000000XPG9AAO","2017-02-12T13:20:33.000Z","00558000001PGYZAA4","2017-02-14T23:31:52.000Z","00558000001PGYZAA4","2017-02-15T11:38:08.000Z","true","false","2017-02-14T23:31:53.000Z","2017-02-14T23:31:53.000Z","","a4b3E00000001J3QAI","BMS_Simple_Read_Only","Closed_vod","","BMS Expense Estimate Read Only","BMS Simple Expense Header ReadOnly Layout","BMS Simple Expense Line Readonly Layout","EPL -0000000266","00ed00000019hV7AAI","System Administrator",";Unlock_vod;","","",""
"a4d3E000000021MQAQ","00558000001PGYZAA4","false","EPL -0000000292","01258000000QJVOAA4","2017-02-14T22:12:21.000Z","00558000001PGYZAA4","2017-02-14T22:12:21.000Z","00558000001PGYZAA4","2017-02-15T11:38:08.000Z","true","false","2017-02-14T23:05:58.000Z","2017-02-14T23:05:58.000Z","","a4b3E00000001J3QAI","","Pending_Approval_vod","","","","","","","","","EM_Attendee_vod","BMS_HCPTS_Simple_Attendee_Layout",""
"a4d3E0000000209QAA","00558000001PGYZAA4","false","EPL -0000000281","01258000000QJVOAA4","2017-02-13T19:54:00.000Z","00558000001PGYZAA4","2017-02-13T19:54:00.000Z","00558000001PGYZAA4","2017-02-14T11:37:20.000Z","true","false","2017-02-13T19:54:01.000Z","2017-02-13T19:54:01.000Z","","a4b3E00000001J3QAI","","","Read Only","","","","EPL -0000000281","","","","EM_Event_Material_vod","Simple Material",""
"a4d3E00000001zQQAQ","00558000001PGYZAA4","false","EPL -0000000272","01258000000QJVOAA4","2017-02-13T19:42:49.000Z","00558000001PGYZAA4","2017-02-22T22:18:38.000Z","00558000001PGYZAA4","2017-02-23T11:56:06.000Z","true","false","2017-02-22T22:18:38.000Z","2017-02-22T22:18:38.000Z","","a4b3E00000001J3QAI","","Closed_vod","","","","","EPL -0000000272","","","","EM_Event_Team_Member_vod","Simple Activity Team Member Layout","Activity_Team_Member_Simple_HCPTS"
"a4d3E00000001zuQAA","00558000001PGYZAA4","false","EPL -0000000278","01258000000QJVOAA4","2017-02-13T19:50:36.000Z","00558000001PGYZAA4","2017-02-23T01:14:33.000Z","00558000001PGYZAA4","2017-02-23T11:56:06.000Z","true","false","2017-02-23T01:28:24.000Z","2017-02-23T01:28:24.000Z","","a4b3E00000001J3QAI","","","","","","","EPL -0000000999","","",";Delete;","EM_Event_Budget_vod","Simple WBSCC Budget Layout","WBS_CC_Simple_HCPTS"
"a4d3E000000021gQAA","00558000001PGYZAA4","false","EPL -0000000296","01258000000QJVOAA4","2017-02-14T22:12:50.000Z","00558000001PGYZAA4","2017-02-22T22:03:14.000Z","00558000001PGYZAA4","2017-02-23T11:56:06.000Z","true","false","2017-02-22T22:03:15.000Z","2017-02-22T22:03:15.000Z","","a4b3E00000001J3QAI","","Pending_Approval_vod","","","","","EPL -0000000296","","","","EM_Event_Budget_vod","Simple WBSCC Budget Layout","WBS_CC_Simple_HCPTS"
"a4d3E0000000233QAA","00558000001PGYZAA4","false","EPL -0000000311","012d0000000XPG9AAO","2017-02-15T11:35:08.000Z","00558000001PGYZAA4","2017-02-15T11:35:08.000Z","00558000001PGYZAA4","2017-02-16T11:37:23.000Z","true","false","2017-02-15T11:35:18.000Z","2017-02-15T11:35:18.000Z","","a4b3E00000001J3QAI","BMS_Simple_Read_Only","Pending_Approval_vod","Service Coordinator","BMS Expense Estimate Read Only","BMS Simple Expense Header ReadOnly Layout","BMS Simple Expense Line Readonly Layout","EPL -0000000310","","",";Recall_Approval_Request_vod;","","",""
"a4d3E000000023DQAQ","00558000001PGYZAA4","false","EPL -0000000313","012d0000000XPG9AAO","2017-02-15T11:35:42.000Z","00558000001PGYZAA4","2017-02-15T11:35:42.000Z","00558000001PGYZAA4","2017-02-16T11:37:23.000Z","true","false","2017-02-15T11:35:43.000Z","2017-02-15T11:35:43.000Z","","a4b3E00000001J3QAI","BMS_Simple_Read_Only","Pending_Approval_vod","Approver_vod","BMS Expense Estimate Read Only","BMS Simple Expense Header ReadOnly Layout","BMS Simple Expense Line Readonly Layout","EPL -0000000312","","",";Approve_vod;Reject_vod;","","",""
