"ID","FIELD","PARENTID","PERMISSIONSEDIT","PERMISSIONSREAD","SOBJECTTYPE","STATUS"
"01k3E000008mm5YQAQ","Medical_Event_vod__c.External_ID_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5ZQAQ","Medical_Event_vod__c.Country_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5aQAA","Medical_Event_vod__c.City_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5bQAA","Medical_Event_vod__c.State_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5cQAA","Medical_Event_vod__c.Status_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5dQAA","Medical_Event_vod__c.TA_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5eQAA","Medical_Event_vod__c.Expense_Amount_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5fQAA","Medical_Event_vod__c.Expense_Post_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5gQAA","Medical_Event_vod__c.Expense_System_External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5hQAA","Medical_Event_vod__c.Submit_Expense_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5iQAA","Medical_Event_vod__c.Associated_Budget_BMS_CORE__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5jQAA","Medical_Event_vod__c.Mobile_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5kQAA","Medical_Event_vod__c.Owner_Lookup_BMS_CORE__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5lQAA","Medical_Event_vod__c.Speaker_BMS_CORE__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5mQAA","Medical_Event_vod__c.Status_BMS_CORE__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5nQAA","Medical_Event_vod__c.User_Source_Country_BMS_CORE__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5oQAA","Medical_Event_vod__c.Total_Expenses_BMS_CORE__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5pQAA","Medical_Event_vod__c.Account_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5qQAA","Medical_Event_vod__c.Address_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5rQAA","Medical_Event_vod__c.Address_Line_1_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5sQAA","Medical_Event_vod__c.Approved_Agenda_Number__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5tQAA","Medical_Event_vod__c.Auto_Approve_LnL__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5uQAA","Medical_Event_vod__c.Budget__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5vQAA","Medical_Event_vod__c.End_Date_Time_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5wQAA","Medical_Event_vod__c.Event_Number_BMS__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5xQAA","Medical_Event_vod__c.Event_Stage_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5yQAA","Medical_Event_vod__c.Event_SubType_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm5zQAA","Medical_Event_vod__c.Finance_Code_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm60QAA","Medical_Event_vod__c.GP_FMs_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm61QAA","Medical_Event_vod__c.Has_All_Documents_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm62QAA","Medical_Event_vod__c.Has_Rate_Card__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm63QAA","Medical_Event_vod__c.Interns_Residents_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm64QAA","Medical_Event_vod__c.Learning_Objectives_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm65QAA","Medical_Event_vod__c.Nurses_Others_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm66QAA","Medical_Event_vod__c.Pharmacists_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm67QAA","Medical_Event_vod__c.Phone_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm68QAA","Medical_Event_vod__c.Planned_Expense_Amount__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm69QAA","Medical_Event_vod__c.Postal_Code_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6AQAQ","Medical_Event_vod__c.Related_Event_ID_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6BQAQ","Medical_Event_vod__c.Speaker_BMS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6CQAQ","Medical_Event_vod__c.Speaker_Honorarium_Exclusion_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6DQAQ","Medical_Event_vod__c.Specialists_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6EQAQ","Medical_Event_vod__c.Start_Date_Time_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6FQAQ","Medical_Event_vod__c.Total_Expected_BMS_IC__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6GQAQ","Medical_Event_vod__c.Venue_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6HQAQ","Medical_Event_vod__c.WBS_Element_BMS_IC__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6IQAQ","Medical_Event_vod__c.End_Time_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6JQAQ","Medical_Event_vod__c.Start_Time_BMS_IC__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6KQAQ","Medical_Event_vod__c.of_Attendees_BMS_CA__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6LQAQ","Medical_Event_vod__c.Activity_Type_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6MQAQ","Medical_Event_vod__c.Product_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6NQAQ","Medical_Event_vod__c.Max_of_Attendees_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6OQAQ","Medical_Event_vod__c.Planning_ID_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6PQAQ","Medical_Event_vod__c.Invitation_End_Date_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6QQAQ","Medical_Event_vod__c.Max_of_Invites_per_Rep_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6RQAQ","Medical_Event_vod__c.Star_Cite_ID_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6SQAQ","Medical_Event_vod__c.Comments_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6TQAQ","Medical_Event_vod__c.Comments_for_Costs_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6UQAQ","Medical_Event_vod__c.Duration_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6VQAQ","Medical_Event_vod__c.FFM_Step_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6WQAQ","Medical_Event_vod__c.Meeting_Delivered_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6XQAQ","Medical_Event_vod__c.Accrual_Expense__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6YQAQ","Medical_Event_vod__c.Corporate_Support_Expenses__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6ZQAQ","Medical_Event_vod__c.Honorarium_Expenses__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6aQAA","Medical_Event_vod__c.Lock_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6bQAA","Medical_Event_vod__c.BMS_EMEA_URL__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6cQAA","Medical_Event_vod__c.Comments_Local_Requirements_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6dQAA","Medical_Event_vod__c.Name_of_Venue_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6eQAA","Medical_Event_vod__c.Submission_Post_Exec_Disclaimer__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6fQAA","Medical_Event_vod__c.of_nights_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6gQAA","Medical_Event_vod__c.of_tickets_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6hQAA","Medical_Event_vod__c.Location_City_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6iQAA","Medical_Event_vod__c.Number_of_Speakers_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6jQAA","Medical_Event_vod__c.of_Meals_BMS_EMEA__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mm6kQAA","Data_Map_Template_Field_vod__c.Vod_Field_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_Field_vod__c","Item Created"
"01k3E000008mm6lQAA","Data_Map_Template_Field_vod__c.Column_Number_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_Field_vod__c","Item Created"
"01k3E000008mm6mQAA","Data_Map_Template_vod__c.Enable_Market_Sales_Analysis_Report_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6nQAA","Data_Map_Template_vod__c.Territory_Names_Included_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6oQAA","Data_Map_Template_vod__c.Column_Label_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6pQAA","Data_Map_Template_vod__c.Payer_Plan_Mapped_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6qQAA","Data_Map_Template_vod__c.Active_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6rQAA","Data_Map_Template_vod__c.Buckets_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6sQAA","Data_Map_Template_vod__c.Column_Labels_Included_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6tQAA","Data_Map_Template_vod__c.Scale_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6uQAA","Data_Map_Template_vod__c.Second_Column_Label_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6vQAA","Data_Map_Template_vod__c.Markets_Mapped_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6wQAA","Data_Map_Template_vod__c.Formulary_For_Rep_Label_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6xQAA","Data_Map_Template_vod__c.Override_Account_Threshold_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6yQAA","Data_Map_Template_vod__c.Decimal_Places_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm6zQAA","Data_Map_Template_vod__c.Contains_Goals_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm70QAA","Data_Map_Template_vod__c.Incremental_Load_Type_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm71QAA","Data_Map_Template_vod__c.Incremental_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm72QAA","Data_Map_Template_vod__c.Enable_for_Offline_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Data_Map_Template_vod__c","Item Created"
"01k3E000008mm73QAA","Contact.Contact_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm74QAA","Contact.Mobile_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm75QAA","Contact.Account","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm76QAA","Contact.AssistantName","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm77QAA","Contact.AssistantPhone","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm78QAA","Contact.Birthdate","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm79QAA","Contact.Department","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm7AQAQ","Contact.Description","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm7BQAQ","Contact.DoNotCall","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm7CQAQ","Contact.Email","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm7DQAQ","Contact.Fax","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm7EQAQ","Contact.HasOptedOutOfEmail","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mm7FQAQ","Contact.HasOptedOutOfFax","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmA7QAI","Contact.HomePhone","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmA8QAI","Contact.Jigsaw","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmA9QAI","Contact.LeadSource","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmAAQAY","Contact.MailingAddress","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmABQAY","Contact.MobilePhone","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmACQAY","Contact.OtherAddress","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmADQAY","Contact.OtherPhone","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmAEQAY","Contact.Phone","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmAFQAY","Contact.ReportsTo","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmAGQAY","Contact.Title","0PS3E0000000FeyWAE","TRUE","TRUE","Contact","Item Created"
"01k3E000008mmAHQAY","Event.Event_Canceled_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAIQAY","Event.Followup_Activity_Type_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAJQAY","Event.Override_Lock_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAKQAY","Event.Mobile_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmALQAY","Event.Color_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAMQAY","Event.Description","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmANQAY","Event.IsVisibleInSelfService","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAOQAY","Event.Type","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAPQAY","Event.What","0PS3E0000000FeyWAE","TRUE","TRUE","Event","Item Created"
"01k3E000008mmAQQAY","Task.ActivityDate","0PS3E0000000FeyWAE","TRUE","TRUE","Task","Item Created"
"01k3E000008mmARQAY","User.Profile_Name_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","User","Item Created"
"01k3E000008mmASQAY","EM_Event_Layout_vod__c.Event_Object_Name_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Layout_vod__c","Item Created"
"01k3E000008mmATQAY","EM_Event_Layout_vod__c.Page_Layout_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Layout_vod__c","Item Created"
"01k3E000008mmAUQAY","EM_Event_Layout_vod__c.Record_Type_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Layout_vod__c","Item Created"
"01k3E000008mmAVQAY","EM_Event_Rule_vod__c.Event_Configuration_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Rule_vod__c","Item Created"
"01k3E000008mmAWQAY","EM_Event_Rule_vod__c.Contact_Attendee_Fields_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Rule_vod__c","Item Created"
"01k3E000008mmAXQAY","EM_Event_Rule_vod__c.Search_Outside_Territory_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Rule_vod__c","Item Created"
"01k3E000008mmAYQAY","EM_Event_Rule_vod__c.User_Attendee_Fields_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Rule_vod__c","Item Created"
"01k3E000008mmAZQAY","EM_Event_Rule_vod__c.CLM_Presentation_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Rule_vod__c","Item Created"
"01k3E000008mmAaQAI","EM_Event_Rule_vod__c.Account_Attendee_Fields_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Rule_vod__c","Item Created"
"01k3E000008mmAbQAI","EM_Event_Material_vod__c.Email_Template_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Material_vod__c","Item Created"
"01k3E000008mmAcQAI","EM_Event_Material_vod__c.Subtype_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Material_vod__c","Item Created"
"01k3E000008mmAdQAI","Medical_Event_vod__c.Contact_Attendee_Fields_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mmAeQAI","Medical_Event_vod__c.User_Attendee_Fields_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mmAfQAI","Medical_Event_vod__c.Start_Date_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mmAgQAI","Medical_Event_vod__c.Start_Date_Time_BMS_IC__c","0PS3E0000000FeyWAE","FALSE","TRUE","Medical_Event_vod__c","Item Created"
"01k3E000008mmAhQAI","Approved_Document_vod__c.Events_Management_Subtype_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Approved_Document_vod__c","Item Created"
"01k3E000008mmAiQAI","Sent_Email_vod__c.EM_Attendee_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAjQAI","Sent_Email_vod__c.EM_Event_Speaker_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAkQAI","Sent_Email_vod__c.EM_Event_Team_Member_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAlQAI","Sent_Email_vod__c.Event_Attendee_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAmQAI","Sent_Email_vod__c.Event_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAnQAI","Sent_Email_vod__c.Events_Management_Subtype_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAoQAI","Sent_Email_vod__c.Medical_Event_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmApQAI","Sent_Email_vod__c.User_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Sent_Email_vod__c","Item Created"
"01k3E000008mmAqQAI","Multichannel_Message_vod__c.Event_Attendee_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Multichannel_Message_vod__c","Item Created"
"01k3E000008mmArQAI","Account.Credentials_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAsQAI","Account.Specialty_1_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAtQAI","Account.Address_BMS_CN__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAuQAI","Account.Email_MSL_BMS_SHARED__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAvQAI","Account.Account_Identifier_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAwQAI","Account.Specialty_BMS_EMEA__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAxQAI","Account.Email_Organization_BMS_SHARED__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAyQAI","Account.Specialty_2_BMS_EMEA__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmAzQAI","Account.Email_text_format_BMS_SHARED__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmB0QAI","Account.Specialty_formula_BMS_EMEA__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmB1QAI","Account.Email_text_rep_maintained_BMS_EMEA__c","0PS3E0000000FeyWAE","FALSE","TRUE","Account","Item Created"
"01k3E000008mmB2QAI","User.BMS_Employee_ID__c","0PS3E0000000FeyWAE","FALSE","TRUE","User","Item Created"
"01k3E000008mmB3QAI","User.BMS_Code_ID_BMS_SHARED__c","0PS3E0000000FeyWAE","FALSE","TRUE","User","Item Created"
"01k3E000008mmB4QAI","User.BMS_Territory_ID_BMS_SHARED__c","0PS3E0000000FeyWAE","FALSE","TRUE","User","Item Created"
